G7_2
5
11
11
Type of measurement (0=app.resistivity,1=resistance)
1
1196
2
0
Chargeability
mV/V
20 0.01 0.01 0.01 0.02 0.02 0.03 0.03 0.04 0.05 0.06 0.08 0.1 0.13 0.16 0.21 0.26 0.33 0.42 0.53 0.67 0.84 0.8 4
4	250	0	295	0	280	0	285	0	0.102861084054538
4	220	0	355	0	250	0	265	0	0.120333679489818
4	195	0	330	0	225	0	240	0	0.120582224867246
4	120	0	300	0	200	0	220	0	0.0774759080628037
4	95	0	275	0	175	0	195	0	0.077555027990467
4	260	0	350	0	270	0	280	0	0.151376101907354
4	125	0	350	0	175	0	200	0	0.109171081889177
4	275	0	320	0	290	0	295	0	0.0875670461991183
4	280	0	370	0	290	0	300	0	0.149255893536896
4	105	0	240	0	210	0	225	0	0.20327217049389
4	180	0	315	0	240	0	255	0	0.111635691622466
4	190	0	325	0	250	0	265	0	0.0864455909128079
4	230	0	320	0	270	0	280	0	0.0779643427546865
4	130	0	265	0	220	0	235	0	0.112308494556447
4	270	0	315	0	290	0	295	0	0.0823003301847676
4	135	0	315	0	195	0	215	0	0.0865528160124259
4	205	0	340	0	235	0	250	0	0.144031911432975
4	105	0	285	0	185	0	205	0	0.0773016115072605
4	230	0	365	0	245	0	260	0	0.227265220782338
4	270	0	360	0	290	0	300	0	0.100459749393029
4	240	0	330	0	290	0	300	0	0.083276967198294
4	165	0	300	0	240	0	255	0	0.112509974307248
4	95	0	275	0	195	0	215	0	0.0751836284794335
4	135	0	270	0	240	0	255	0	0.188717443143817
4	105	0	375	0	315	0	345	0	0.189654276615471
4	125	0	395	0	335	0	365	0	0.158596056929923
4	190	0	280	0	200	0	210	0	0.191866147410527
4	80	0	395	0	290	0	325	0	0.113800326086811
4	200	0	245	0	210	0	215	0	0.144840300227163
4	105	0	240	0	135	0	150	0	0.158514396561735
4	165	0	210	0	190	0	195	0	0.118216414570661
4	155	0	245	0	165	0	175	0	0.30557884197656
4	140	0	275	0	155	0	170	0	0.234388838925205
4	80	0	215	0	125	0	140	0	0.127920197419774
4	180	0	270	0	200	0	210	0	0.111956352824738
4	195	0	240	0	220	0	225	0	0.12086129097174
4	120	0	210	0	170	0	180	0	0.0974999242469843
4	215	0	260	0	220	0	225	0	0.367305994313577
4	190	0	235	0	220	0	225	0	1.07100837479411
4	155	0	200	0	190	0	195	0	0.339481619611052
4	170	0	260	0	200	0	210	0	0.0895226439582451
4	210	0	255	0	220	0	225	0	0.144910621583908
4	185	0	230	0	220	0	225	0	0.307139251534824
4	110	0	200	0	170	0	180	0	0.11776830306797
4	170	0	395	0	270	0	295	0	0.0758649831472816
4	130	0	220	0	190	0	200	0	0.126117869097725
4	185	0	275	0	195	0	205	0	0.211442962725007
4	120	0	210	0	190	0	200	0	0.209208929736237
4	215	0	395	0	335	0	355	0	0.0843222364958031
4	110	0	335	0	285	0	310	0	0.166252125567635
4	120	0	345	0	270	0	295	0	0.0988768004786378
4	125	0	395	0	245	0	275	0	0.0777993435821168
4	165	0	390	0	290	0	315	0	0.0959749907144234
4	185	0	365	0	325	0	345	0	0.18744371320013
4	120	0	390	0	270	0	300	0	0.0791420836307345
4	110	0	155	0	120	0	125	0	0.23290630823082
4	85	0	130	0	120	0	125	0	0.84050304593304
4	140	0	185	0	150	0	155	0	0.189900474630678
4	105	0	150	0	120	0	125	0	0.173767626516705
4	95	0	185	0	105	0	115	0	0.194513289523236
4	135	0	180	0	150	0	155	0	0.129315574142835
4	130	0	175	0	150	0	155	0	0.113841849893856
4	255	0	390	0	270	0	285	0	0.150677363411577
4	210	0	390	0	250	0	270	0	0.109123006560021
4	290	0	380	0	350	0	360	0	0.117044775488684
4	300	0	345	0	335	0	340	0	0.178362658620527
4	245	0	380	0	305	0	320	0	0.104346159228958
4	285	0	375	0	325	0	335	0	0.0975856338768779
4	100	0	325	0	200	0	225	0	0.0747292398452291
4	255	0	345	0	315	0	325	0	0.135531158478305
4	120	0	345	0	195	0	220	0	0.080728545756038
4	260	0	395	0	290	0	305	0	0.103491243690798
4	155	0	380	0	205	0	230	0	0.118486194045359
4	280	0	370	0	350	0	360	0	0.183518727894795
4	210	0	345	0	270	0	285	0	0.077004077502465
4	235	0	370	0	280	0	295	0	0.089682713878651
4	135	0	315	0	255	0	275	0	0.092698883258796
4	275	0	365	0	325	0	335	0	0.103238168482956
4	295	0	385	0	345	0	355	0	0.0814998386047568
4	230	0	365	0	305	0	320	0	0.114004081219128
4	95	0	365	0	185	0	215	0	0.0741858629985626
4	170	0	305	0	275	0	290	0	0.153002756746705
4	205	0	385	0	245	0	265	0	0.129615320818126
4	190	0	325	0	295	0	310	0	0.176839829706058
4	85	0	310	0	210	0	235	0	0.0851080992968961
4	265	0	355	0	325	0	335	0	0.112873085103738
4	130	0	355	0	230	0	255	0	0.0942487048631724
4	285	0	375	0	345	0	355	0	0.113434688767401
4	275	0	365	0	345	0	355	0	0.188479993938468
4	250	0	295	0	265	0	270	0	0.0828924929583368
4	270	0	315	0	300	0	305	0	0.116947253468304
4	270	0	315	0	275	0	280	0	0.186664450091041
4	245	0	290	0	275	0	280	0	0.0968444032324109
4	200	0	290	0	220	0	230	0	0.128948869185631
4	225	0	315	0	255	0	265	0	0.0936636211695359
4	115	0	295	0	155	0	175	0	0.105137672839502
4	265	0	310	0	300	0	305	0	0.2045732728849
4	265	0	310	0	275	0	280	0	0.100168249890858
4	240	0	285	0	275	0	280	0	0.183001071128947
4	155	0	290	0	200	0	215	0	0.0906282792637922
4	165	0	255	0	225	0	235	0	0.116650405690256
4	180	0	315	0	210	0	225	0	0.128070988413565
4	295	0	340	0	305	0	310	0	0.125132873239566
4	220	0	310	0	230	0	240	0	0.12000457399484
4	195	0	285	0	255	0	265	0	0.0990251241020167
4	120	0	255	0	180	0	195	0	0.0851711120847961
4	260	0	305	0	275	0	280	0	0.0829136396883096
4	280	0	325	0	295	0	300	0	0.079366986863363
4	290	0	335	0	305	0	310	0	0.103998925644619
4	215	0	305	0	255	0	265	0	0.0812667798902579
4	190	0	280	0	230	0	240	0	0.0908759773028116
4	115	0	250	0	205	0	220	0	0.110210609621893
4	90	0	225	0	180	0	195	0	0.11409921350392
4	255	0	300	0	275	0	280	0	0.0799091577908427
4	120	0	300	0	180	0	200	0	0.0870761105807794
4	275	0	320	0	295	0	300	0	0.0777496952055702
4	210	0	300	0	230	0	240	0	0.112633424865938
4	185	0	275	0	255	0	265	0	0.142015895515941
4	90	0	360	0	120	0	150	0	0.223166799035715
4	270	0	315	0	295	0	300	0	0.081312905590497
4	200	0	290	0	240	0	250	0	0.121938770758191
4	100	0	235	0	190	0	205	0	0.11317402193266
4	265	0	310	0	295	0	300	0	0.0997851419494686
4	80	0	260	0	180	0	200	0	0.0809190937093926
4	260	0	305	0	295	0	300	0	0.176873358654499
4	125	0	395	0	305	0	335	0	0.122054862260074
4	110	0	380	0	320	0	350	0	0.182725883029455
4	190	0	235	0	205	0	210	0	0.0939496877976159
4	185	0	230	0	205	0	210	0	0.0854219630300929
4	180	0	225	0	205	0	210	0	0.0912253595448249
4	80	0	170	0	130	0	140	0	0.143312992481186
4	170	0	395	0	345	0	370	0	0.197746686300654
4	150	0	195	0	170	0	175	0	0.107362321082406
4	175	0	220	0	180	0	185	0	0.356427967386918
4	175	0	220	0	205	0	210	0	0.125530255592739
4	170	0	215	0	180	0	185	0	0.177071391841018
4	170	0	215	0	205	0	210	0	0.318667644849204
4	165	0	210	0	180	0	185	0	0.119883779460542
4	260	0	395	0	350	0	365	0	0.125209788355178
4	300	0	390	0	370	0	380	0	0.207362923853098
4	120	0	255	0	135	0	150	0	0.266473114787737
4	80	0	395	0	185	0	220	0	0.0712316483464092
4	155	0	335	0	275	0	295	0	0.0999959368314565
4	140	0	365	0	265	0	290	0	0.0813320922286378
4	250	0	385	0	325	0	340	0	0.0974622522468072
4	105	0	330	0	255	0	280	0	0.0886664509777412
4	110	0	380	0	230	0	260	0	0.0871194743763923
4	150	0	375	0	275	0	300	0	0.0853696394065707
4	170	0	350	0	310	0	330	0	0.201465113454937
4	190	0	370	0	330	0	350	0	0.179986702368259
4	255	0	390	0	345	0	360	0	0.107745238243565
4	155	0	335	0	295	0	315	0	0.182382241051995
4	95	0	140	0	110	0	115	0	0.111756926381415
4	135	0	360	0	285	0	310	0	0.118033151242492
4	90	0	135	0	110	0	115	0	0.11183463058233
4	90	0	360	0	240	0	270	0	0.0892825103541655
4	85	0	130	0	110	0	115	0	0.127011600219265
4	210	0	345	0	255	0	270	0	0.0852034972489369
4	250	0	340	0	300	0	310	0	0.107472686885118
4	105	0	285	0	205	0	225	0	0.0840414323329816
4	345	0	390	0	360	0	365	0	0.117869688865046
4	270	0	360	0	310	0	320	0	0.102389426555976
4	245	0	335	0	285	0	295	0	0.085669620933961
4	310	0	355	0	330	0	335	0	0.0793297089870706
4	200	0	335	0	230	0	245	0	0.126846618685769
4	115	0	340	0	165	0	190	0	0.106228535970421
4	340	0	385	0	360	0	365	0	0.11073389982123
4	265	0	355	0	285	0	295	0	0.10763568279315
4	240	0	330	0	310	0	320	0	0.171828122755074
4	305	0	350	0	330	0	335	0	0.0803335899969737
4	180	0	360	0	220	0	240	0	0.12154770457167
4	295	0	385	0	315	0	325	0	0.119165976710476
4	220	0	355	0	265	0	280	0	0.0795546377828742
4	95	0	275	0	215	0	235	0	0.105949350300577
4	335	0	380	0	360	0	365	0	0.12810876526703
4	260	0	350	0	310	0	320	0	0.107280579944423
4	255	0	345	0	295	0	305	0	0.0858918158671047
4	235	0	325	0	285	0	295	0	0.0884182733819531
4	95	0	365	0	155	0	185	0	0.09295198349501
4	155	0	290	0	245	0	260	0	0.117079017761789
4	150	0	330	0	210	0	230	0	0.101972251342783
4	240	0	375	0	285	0	300	0	0.0887519338643169
4	205	0	295	0	275	0	285	0	0.146338094425377
4	190	0	325	0	265	0	280	0	0.0764720164204951
4	80	0	350	0	170	0	200	0	0.0740867656628906
4	330	0	375	0	360	0	365	0	0.158069850966271
4	330	0	375	0	335	0	340	0	0.174500903538452
4	110	0	380	0	140	0	170	0	0.182931672994529
4	225	0	315	0	285	0	295	0	0.105714346193158
4	90	0	315	0	190	0	215	0	0.0707108015610103
4	225	0	360	0	285	0	300	0	0.0839755726718252
4	180	0	360	0	240	0	260	0	0.113768040250281
4	195	0	330	0	285	0	300	0	0.101258286711641
4	95	0	275	0	235	0	255	0	0.179672864117213
4	130	0	310	0	150	0	170	0	0.206158247339788
4	200	0	245	0	225	0	230	0	0.119628729774417
4	185	0	275	0	215	0	225	0	0.110038621492532
4	225	0	270	0	260	0	265	0	0.200408487860544
4	225	0	270	0	235	0	240	0	0.136950204523856
4	155	0	245	0	205	0	215	0	0.0940908726310158
4	140	0	275	0	170	0	185	0	0.132055503240697
4	220	0	265	0	235	0	240	0	0.101856583194585
4	80	0	305	0	105	0	130	0	0.176472440509104
4	115	0	295	0	135	0	155	0	0.233295673006142
4	150	0	240	0	180	0	190	0	0.113282460036114
4	175	0	265	0	215	0	225	0	0.101228194566203
4	215	0	260	0	235	0	240	0	0.0945139331502071
4	115	0	205	0	185	0	195	0	0.20583028317292
4	90	0	270	0	150	0	170	0	0.0787047686327656
4	245	0	290	0	265	0	270	0	0.0749866654066083
4	210	0	255	0	235	0	240	0	0.108690134504315
4	175	0	310	0	190	0	205	0	0.197731730763011
4	125	0	260	0	170	0	185	0	0.090735654086001
4	165	0	255	0	215	0	225	0	0.107133830468382
4	205	0	250	0	235	0	240	0	0.144111166799213
4	80	0	215	0	185	0	200	0	0.18540634832025
4	115	0	385	0	265	0	295	0	0.0774467400864509
4	100	0	190	0	110	0	120	0	0.202210703286596
4	85	0	220	0	100	0	115	0	0.179107432920326
4	140	0	185	0	165	0	170	0	0.154918021711414
4	155	0	380	0	330	0	355	0	0.16175140731321
4	80	0	350	0	290	0	320	0	0.18572914821568
4	135	0	180	0	165	0	170	0	0.203382956954684
4	90	0	180	0	120	0	130	0	0.146316788397679
4	130	0	175	0	165	0	170	0	0.452995028249522
4	155	0	200	0	165	0	170	0	0.237537717882999
4	110	0	200	0	120	0	130	0	0.335336744763547
4	170	0	395	0	220	0	245	0	0.122858597311223
4	130	0	220	0	140	0	150	0	0.356631244123056
4	250	0	385	0	310	0	325	0	0.104758425642452
4	80	0	170	0	120	0	130	0	0.135167623884409
4	205	0	385	0	265	0	285	0	0.0782884424515977
4	80	0	215	0	95	0	110	0	0.174355201949577
4	120	0	210	0	140	0	150	0	0.161473289331746
4	85	0	355	0	205	0	235	0	0.0756568626451844
4	90	0	180	0	140	0	150	0	0.118400975299753
4	100	0	370	0	190	0	220	0	0.0769127485794636
4	350	0	395	0	380	0	385	0	0.18019957794869
4	195	0	375	0	275	0	295	0	0.081894574255103
4	110	0	380	0	200	0	230	0	0.0799136328363833
4	165	0	345	0	265	0	285	0	0.0790055142510121
4	205	0	340	0	310	0	325	0	0.197798441330485
4	110	0	335	0	235	0	260	0	0.0951621137712834
4	230	0	365	0	320	0	335	0	0.137411298534093
4	130	0	310	0	270	0	290	0	0.148669964003227
4	165	0	390	0	240	0	265	0	0.103423855611302
4	205	0	385	0	285	0	305	0	0.0834743358324835
4	170	0	350	0	290	0	310	0	0.118327195987997
4	180	0	360	0	300	0	320	0	0.13572243521666
4	195	0	375	0	295	0	315	0	0.104714167825301
4	95	0	320	0	245	0	270	0	0.101602189923749
4	235	0	370	0	340	0	355	0	0.175603641447698
4	150	0	330	0	170	0	190	0	0.20512031648516
4	205	0	295	0	235	0	245	0	0.113554663687298
4	290	0	380	0	300	0	310	0	0.167372115671937
4	300	0	345	0	310	0	315	0	0.122215881474342
4	200	0	290	0	260	0	270	0	0.0914020454035927
4	100	0	325	0	150	0	175	0	0.0967103645011398
4	265	0	310	0	290	0	295	0	0.0883869407219971
4	255	0	345	0	265	0	275	0	0.156758902239725
4	155	0	290	0	215	0	230	0	0.0991486631927294
4	240	0	375	0	255	0	270	0	0.184813333185871
4	280	0	370	0	300	0	310	0	0.117624491812849
4	180	0	315	0	225	0	240	0	0.0982518313752772
4	80	0	260	0	200	0	220	0	0.0962593862100483
4	295	0	340	0	320	0	325	0	0.117825249000928
4	220	0	310	0	270	0	280	0	0.0818462930655592
4	110	0	290	0	170	0	190	0	0.082790532979541
4	260	0	305	0	290	0	295	0	0.110286950717902
4	175	0	310	0	250	0	265	0	0.0862949941417565
4	315	0	360	0	320	0	325	0	0.270346828152136
4	290	0	335	0	320	0	325	0	0.133484207562531
4	115	0	250	0	220	0	235	0	0.177984374428185
4	255	0	300	0	290	0	295	0	0.189772888178739
4	190	0	370	0	210	0	230	0	0.192805209822414
4	260	0	350	0	290	0	300	0	0.0871797807700405
4	150	0	330	0	190	0	210	0	0.117862712715797
4	270	0	360	0	300	0	310	0	0.103702049695159
4	245	0	335	0	275	0	285	0	0.083582388710525
4	310	0	355	0	320	0	325	0	0.151557483140715
4	285	0	330	0	320	0	325	0	0.216917770181325
4	210	0	300	0	270	0	280	0	0.0982868538240827
4	215	0	350	0	245	0	260	0	0.138206962612453
4	230	0	320	0	290	0	300	0	0.102887394414894
4	125	0	305	0	205	0	225	0	0.0823207436725464
4	130	0	355	0	180	0	205	0	0.112938835866039
4	165	0	300	0	225	0	240	0	0.0907737369053941
4	285	0	375	0	295	0	305	0	0.147720375569815
4	185	0	320	0	245	0	260	0	0.106931754800443
4	220	0	310	0	290	0	300	0	0.151262029978396
4	170	0	305	0	245	0	260	0	0.101289300928567
4	105	0	240	0	120	0	135	0	0.286409917684671
4	90	0	270	0	110	0	130	0	0.204448848236395
4	245	0	290	0	250	0	255	0	0.338823497438699
4	125	0	260	0	155	0	170	0	0.121145014445203
4	240	0	285	0	250	0	255	0	0.141430286788689
4	140	0	230	0	200	0	210	0	0.106584330175946
4	165	0	255	0	175	0	185	0	0.236389668979673
4	205	0	250	0	220	0	225	0	0.112441170594029
4	195	0	285	0	205	0	215	0	0.194535440997982
4	150	0	195	0	185	0	190	0	0.292094921313657
4	95	0	230	0	155	0	170	0	0.083662185121529
4	235	0	280	0	250	0	255	0	0.112381310743024
4	135	0	225	0	175	0	185	0	0.10317603830924
4	105	0	195	0	165	0	175	0	0.127521292213067
4	110	0	245	0	140	0	155	0	0.135037088586164
4	230	0	275	0	250	0	255	0	0.102202514884915
4	130	0	220	0	200	0	210	0	0.181728121078535
4	175	0	265	0	195	0	205	0	0.121128179528009
4	185	0	275	0	205	0	215	0	0.112438644249404
4	225	0	270	0	250	0	255	0	0.104693733382244
4	90	0	270	0	130	0	150	0	0.140195780711858
4	125	0	215	0	175	0	185	0	0.104676692291568
4	80	0	215	0	155	0	170	0	0.0930719549506756
4	240	0	285	0	245	0	250	0	0.534282056610006
4	165	0	255	0	195	0	205	0	0.096612638283427
4	260	0	395	0	365	0	380	0	0.228224269390015
4	100	0	370	0	250	0	280	0	0.0775531039497287
4	235	0	280	0	245	0	250	0	0.186211544301558
4	135	0	225	0	195	0	205	0	0.116125030470847
4	130	0	355	0	305	0	330	0	0.207614557367702
4	200	0	380	0	320	0	340	0	0.132609618822275
4	85	0	175	0	105	0	115	0	0.117203634729233
4	80	0	350	0	260	0	290	0	0.0938627132000813
4	125	0	170	0	150	0	155	0	0.117777929305281
4	115	0	340	0	290	0	315	0	0.181164860426562
4	120	0	165	0	150	0	155	0	0.185537671990576
4	120	0	165	0	125	0	130	0	0.815923682634808
4	95	0	140	0	125	0	130	0	0.277484481975244
4	170	0	395	0	295	0	320	0	0.0934967395478987
4	90	0	135	0	125	0	130	0	0.794013122193033
4	110	0	155	0	125	0	130	0	0.18319313476545
4	350	0	395	0	365	0	370	0	0.135797940960811
4	105	0	150	0	125	0	130	0	0.169971998354577
4	165	0	345	0	225	0	245	0	0.101857122354618
4	345	0	390	0	375	0	380	0	0.129022738103583
4	260	0	395	0	275	0	290	0	0.151498235575157
4	300	0	390	0	320	0	330	0	0.130762500096114
4	100	0	280	0	220	0	240	0	0.104816269636514
4	215	0	395	0	255	0	275	0	0.0995002474302943
4	340	0	385	0	375	0	380	0	0.190520130251058
4	255	0	390	0	300	0	315	0	0.104478612176229
4	120	0	390	0	180	0	210	0	0.0966206007180931
4	140	0	365	0	215	0	240	0	0.0971852944670607
4	180	0	360	0	260	0	280	0	0.0750216436147138
4	295	0	385	0	355	0	365	0	0.13695269800201
4	220	0	355	0	280	0	295	0	0.0838632938801054
4	150	0	330	0	250	0	270	0	0.0822252020266224
4	290	0	380	0	330	0	340	0	0.0845600912977266
4	215	0	350	0	305	0	320	0	0.133052980941687
4	190	0	325	0	280	0	295	0	0.103559737718213
4	105	0	330	0	205	0	230	0	0.0777153276205093
4	150	0	375	0	225	0	250	0	0.106486877582147
4	165	0	345	0	245	0	265	0	0.0933682017686229
4	285	0	375	0	355	0	365	0	0.221475911639324
4	140	0	320	0	260	0	280	0	0.0861248374196694
4	300	0	390	0	340	0	350	0	0.0708909206294105
4	280	0	370	0	330	0	340	0	0.0947439991466731
4	200	0	335	0	290	0	305	0	0.106418174387405
4	100	0	280	0	240	0	260	0	0.17077857782801
4	175	0	310	0	280	0	295	0	0.154486745195472
4	180	0	360	0	280	0	300	0	0.0872815338046581
4	80	0	305	0	230	0	255	0	0.129458533259073
4	135	0	360	0	235	0	260	0	0.096849224661071
4	285	0	330	0	305	0	310	0	0.099649639516902
4	105	0	330	0	130	0	155	0	0.225537769052098
4	125	0	305	0	165	0	185	0	0.119451868856082
4	240	0	330	0	260	0	270	0	0.104839327178694
4	165	0	300	0	210	0	225	0	0.103182284056121
4	280	0	325	0	305	0	310	0	0.110139221022936
4	180	0	270	0	230	0	240	0	0.0945018291232162
4	110	0	245	0	200	0	215	0	0.0995225765526729
4	250	0	295	0	270	0	275	0	0.0811761309285214
4	150	0	240	0	220	0	230	0	0.236254964709958
4	135	0	270	0	210	0	225	0	0.0937733987031834
4	275	0	320	0	305	0	310	0	0.142992278973061
4	275	0	320	0	280	0	285	0	0.193633702702068
4	205	0	295	0	225	0	235	0	0.118987420788466
4	230	0	320	0	260	0	270	0	0.0814847074834197
4	150	0	285	0	195	0	210	0	0.0921559257941081
4	270	0	315	0	305	0	310	0	0.221407798211479
