G7_1
2.5
11
11
Type of measurement (0=app.resistivity,1=resistance)
1
1279
2
0
Chargeability
mV/V
20 0.01 0.01 0.01 0.02 0.02 0.03 0.03 0.04 0.05 0.06 0.08 0.1 0.13 0.16 0.21 0.26 0.33 0.42 0.53 0.67 0.84 2 4
4	62.5	0	107.5	0	77.5	0	82.5	0	0.0174705387916291	0	0	207.072308829746	200.582044488073	192.8070704678	183.992011914126	179.16451429362	172.798700856237	163.625685577867	157.227797165148	150.270179049584	142.685288460895	135.167270631894	127.735584380932	121.046632838223	112.74782512468	104.869422037133	98.3915678519717	92.8972157932942	85.4089744644799
4	82.5	0	105	0	100	0	102.5	0	0.258017297349137	0	0	19.7565053111917	17.4455453833016	15.8185331785298	14.4497106598139	12.5294538407834	11.3254474266429	10.4807588550673	9.2319584231684	8.05898286323958	7.03290869788447	6.26600730169626	5.37564109640301	4.40926163325778	3.78457829992121	3.14024309403161	2.53421519747108	2.18611318961819	1.88249820613252
4	82.5	0	105	0	87.5	0	90	0	0.0376435470981171	0	0	18.5003109772763	15.5231486402278	13.1756408526608	12.879869957728	9.12516762373193	7.72472221181883	9.14892193050642	7.49485463038774	6.05181026944591	5.01951029494348	5.38068824348739	4.68511053010903	3.15241262076664	3.07752127716559	2.47013343635724	1.54170571049366	1.47136636568858	0.985182054463237
4	70	0	92.5	0	87.5	0	90	0	0.130454007204123	0	0	14.1866622970271	12.6447180275151	11.675561376691	10.1167771511896	9.46586130130955	8.69729487455158	7.4088282192296	6.6882423019977	5.96253184487067	5.26660252532982	4.6699964881639	3.88130803236028	3.59696480269081	2.95749754533971	2.63085756404828	2.09213276481096	1.87120083629947	1.64490732575662
4	27.5	0	95	0	50	0	57.5	0	0.0229505725835921	0	0	79.1333976488639	73.7937517926832	74.8781026231196	72.7087493090793	65.3506078415443	64.5979484610167	59.7228226871445	54.2819533760322	50.8584284223999	45.7649554019981	43.8915883760686	38.4587724117313	30.3628743697777	25.5364742887904	17.4179040285486	10.2730094878681	2.37833343013738	-4.27572220515363
4	32.5	0	77.5	0	62.5	0	67.5	0	0.0175537912797232	0	0	-228.884005302999	-221.506535276314	-218.087001247777	-212.478931364905	-206.570140128753	-200.706925641609	-192.063671448489	-184.503113515735	-177.767168177685	-170.205573764344	-162.031327035922	-152.575748932291	-142.332087894528	-131.448689523742	-121.503075163898	-110.994354070837	-101.435641978853	-93.057159618495
4	22.5	0	157.5	0	67.5	0	82.5	0	0.0100760266212414	0	0	12.878634832775	22.0438444997164	11.7801160194321	5.09844956156385	6.95479790761753	16.146728302443	4.71545246177499	6.18101016240604	1.51044959962103	-0.672980248948029	9.58140834727478	11.3251214028287	-7.58818662987693	-6.16099715390724	1.85774837246815	-3.75587471356194	0.688404849635774	-8.79512721639326
4	97.5	0	120	0	102.5	0	105	0	0.0538625292836995	0	0	16.2422146717854	14.5039509402043	13.9767839665405	11.5926019640702	11.5178274907005	10.5367420070819	8.31417830048482	7.59417919698079	6.87329223331054	6.3421113918121	5.21922261654955	4.45165363007994	4.46585939273866	3.52146750505004	2.70204325697041	2.21726815074143	1.60814356054392	1.3366081280543
4	60	0	105	0	65	0	70	0	0.142328693759993	0	0	28.2886579111808	26.0597363723466	24.5166126205987	22.6681183250525	21.2574197850618	19.7119865964065	17.7640290522358	16.4102528832917	14.8984377477995	13.6171201618243	11.9575141860606	10.6195235432504	9.46482527694705	8.36195055278401	7.00522229112643	6.30729207758297	5.02899232222647	4.20106850684192
4	47.5	0	92.5	0	77.5	0	82.5	0	0.0157715843508265	0	0	19.9288809038646	23.1168965563726	22.7841598647212	22.6637679563446	21.6025180238468	20.7028965982643	21.1441756010158	19.6513633355416	18.7634493120733	18.2552437838784	18.9038907390468	18.5618165647375	16.4463389533938	16.5426807368265	16.8246926881213	16.9161299102157	17.7573739771479	18.3459552723979
